onet_soc,title,R1,R2,R3
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",-0.9152979579414283,0.33944271979511975,0.9044219869911184
25-1122.00,"Communications Teachers, Postsecondary",-1.4846529421482946,0.1838476801689792,0.7351889204983939
25-1123.00,"English Language and Literature Teachers, Postsecondary",-1.7486139383021988,0.038348741191847655,0.7826574676000447
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",-1.9144387413723085,-0.5285197731348333,0.11106207570662617
25-1125.00,"History Teachers, Postsecondary",-1.7381178829636192,0.07820514671258057,0.40659675274298845
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",-1.8528385403358827,-0.24964730227317067,0.35094734225160706
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",-1.2612844047358547,0.1699693302283467,0.35219860501406014
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",-0.8907846183242478,0.47655444861928026,0.8628188828826371
25-1194.00,"Career/Technical Education Teachers, Postsecondary",0.04606424360555241,0.5026623020826007,0.4937895324870444
25-2011.00,"Preschool Teachers, Except Special Education",-0.648716923900981,-0.8479037123713933,1.4272199873426934
25-2012.00,"Kindergarten Teachers, Except Special Education",-0.6509880214203662,-0.007210101714438109,1.551857881706198
25-2021.00,"Elementary School Teachers, Except Special Education",-0.6998895047883842,0.33575008648059984,1.710985908859678
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",-0.9005351439039664,0.4016334556015027,1.3392279762134656
25-2023.00,"Career/Technical Education Teachers, Middle School",-0.25006703148963805,0.5994660539767037,0.9614652144702991
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",-0.8941845611072503,0.38931177080021423,1.2084750490042857
25-2032.00,"Career/Technical Education Teachers, Secondary School",0.3613015268777709,1.187635334394119,1.3606234172979061
25-2051.00,"Special Education Teachers, Preschool",-0.5406054246946634,-0.11053027174151535,1.5161511634322804
25-2056.00,"Special Education Teachers, Elementary School",-0.621023085408255,0.4628461007608962,1.0865061232095752
25-2057.00,"Special Education Teachers, Middle School",-0.8133369560444215,0.10017746805484269,1.2911685110875961
25-2058.00,"Special Education Teachers, Secondary School",-0.5936425675626272,0.650141441964768,1.6131491773869961
25-2059.01,Adapted Physical Education Specialists,-0.08526785123501383,-0.13420590229412424,1.8392505058188975
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",-1.4555933436187538,-0.44599619692763726,0.3747404754716546
25-3021.00,Self-Enrichment Teachers,-1.0905517871928745,-0.7838938585443022,0.1882852759291078
25-3031.00,"Substitute Teachers, Short-Term",-1.3699080132323174,-1.3232962332672304,0.47642912968814477
25-3041.00,Tutors,-1.639272699307102,-0.5094042193365415,0.6126002536926584
25-4011.00,Archivists,-0.8724291204979551,0.11536092735246076,0.009993964176469514
25-4012.00,Curators,-0.703396170624354,0.6599195566587361,0.15523634134516126
25-4013.00,Museum Technicians and Conservators,-0.09167577198560599,-0.12215316167051035,-0.5404063835648826
25-4022.00,Librarians and Media Collections Specialists,-1.018480170154852,-0.2049615336317559,0.6214658396600272
25-4031.00,Library Technicians,-0.9415886394760492,-1.3378875066880134,0.1725497484425361
25-9021.00,Farm and Home Management Educators,-0.2684413931384651,0.8830886154481643,0.8214385396266831
25-9031.00,Instructional Coordinators,-1.0268049511304986,1.0048773180215822,0.9329586815114549
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",-0.3766142808678233,-0.5361072715936942,1.4876490050513058
25-9043.00,"Teaching Assistants, Special Education",-0.8596534791930762,-1.0200985686592299,1.1565684776984535
25-9044.00,"Teaching Assistants, Postsecondary",-1.3580228572210629,-0.594937758891633,-0.215050309281999
27-1011.00,Art Directors,-1.1856688426338629,0.44562356911745277,-0.6077991749313733
27-1012.00,Craft Artists,-0.739795860457882,-1.1492817020092543,-1.6772813528212596
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",-0.7964296273922427,-1.005787472750283,-1.7620920522688865
27-1014.00,Special Effects Artists and Animators,-0.9696887646473461,0.10814926014524923,-0.9123950019462874
27-1021.00,Commercial and Industrial Designers,-0.41093540297238673,0.6997082232880384,-1.3845208468288437
27-1022.00,Fashion Designers,-0.5992824677292307,0.4239461256043561,-0.5173469127173338
27-1023.00,Floral Designers,-0.558820946009507,-1.1177274563760666,0.05932330467084337
27-1024.00,Graphic Designers,-1.2069133615379082,0.03336181792463377,-0.7375076865313556
27-1025.00,Interior Designers,-0.6352389215015418,0.931267734830002,-0.11305687476074511
27-1026.00,Merchandise Displayers and Window Trimmers,-0.16311625899746793,-0.9646773660481213,0.3924307809701227
27-1027.00,Set and Exhibit Designers,-0.3527883451734816,0.6133292500706511,-0.7426088118610086
27-2011.00,Actors,-1.233845381308164,-1.7007022330447277,0.7936847779287822
27-2012.00,Producers and Directors,-0.40329577717395465,0.9649272675901737,0.26100150202146
27-2012.03,Media Programming Directors,-0.6311322047475004,1.0906144733693661,0.3742608339026153
27-2012.04,Talent Directors,-1.4180766225418089,-0.16224482671613272,0.2807746785416782
27-2012.05,Media Technical Directors/Managers,0.09994223542371158,0.8699009421894006,-0.11841093883966253
27-2021.00,Athletes and Sports Competitors,0.7120200020087676,-0.16718636352255467,1.0698155945991006
27-2022.00,Coaches and Scouts,-0.16714843774046642,0.6812883678009884,1.4379103051601319
27-2023.00,"Umpires, Referees, and Other Sports Officials",-0.3746883852864343,-1.1478491555497992,0.44620303924012117
27-2031.00,Dancers,-0.2389341127158163,-2.4137675968631505,1.1166770340762429
27-2032.00,Choreographers,-0.038661592600074804,-0.4965376519601258,1.6701568524723682
27-2041.00,Music Directors and Composers,-0.7838883232098319,-0.11833701135351701,0.4275877419728888
27-2042.00,Musicians and Singers,-0.7602040538684557,-1.23626245632389,-0.12573652114124398
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,-0.8400788704274558,-0.21672340164622794,0.3823862236618094
27-3023.00,"News Analysts, Reporters, and Journalists",-0.93944089780217,-0.15347237663245303,0.3824199420696722
27-3031.00,Public Relations Specialists,-1.4162312946076243,0.3238827327426036,0.699868626945998
27-3041.00,Editors,-1.2505063345662295,0.2407186321594527,-0.16928229801691205
27-3042.00,Technical Writers,-1.339259080089512,-0.1795503951809073,-1.1337987200361752
27-3043.00,Writers and Authors,-1.736975832617671,-0.8058861569593577,0.3966788487616614
27-3043.05,"Poets, Lyricists and Creative Writers",-2.1225338386331347,-0.9904733220374539,-1.3298313281155907
27-3091.00,Interpreters and Translators,-0.8955002881140338,-0.3036328597143372,0.8830805163943001
27-3092.00,Court Reporters and Simultaneous Captioners,-1.2952823032208942,-1.3810925027256193,-0.5947087358903235
27-4011.00,Audio and Video Technicians,0.3109424328473525,0.42475301395298903,-0.6083695464660953
27-4012.00,Broadcast Technicians,0.3694947331325184,0.4922852337937791,-1.05302574514133
27-4014.00,Sound Engineering Technicians,-0.04589802936631908,0.3345097980923457,-0.7135292398952499
27-4021.00,Photographers,0.023014234180716214,-0.0012279121344344508,0.200949671200521
27-4031.00,"Camera Operators, Television, Video, and Film",0.4547843604802342,-0.1934050144791887,0.20586032853567804
27-4032.00,Film and Video Editors,-0.8275734133967209,0.24139838306011116,-0.6705508577501206
29-1011.00,Chiropractors,-0.2756323351797104,0.3828112463591317,1.3306545923837072
29-1021.00,"Dentists, General",0.9053046970237746,1.4649166808269984,1.2595028556233754
29-1022.00,Oral and Maxillofacial Surgeons,0.6608956470117594,1.3217072504065666,1.207014576691175
29-1023.00,Orthodontists,0.0446280763888379,0.9850152613550033,0.7682639181524449
29-1024.00,Prosthodontists,0.6255588074116677,1.075224505061686,0.9641611654489737
29-1031.00,Dietitians and Nutritionists,-1.1280204980072008,0.6063743612039686,0.6282353477501297
29-1041.00,Optometrists,-0.21032761750822698,1.021345994119648,1.013443479352088
29-1051.00,Pharmacists,-0.2597997934478976,0.6953775341717783,0.9082742152501976
29-1071.00,Physician Assistants,-0.03621693082412814,1.0233369401677053,1.7916859631810347
29-1071.01,Anesthesiologist Assistants,0.7380273750983835,0.4312755102794693,0.6495890737936112
29-1081.00,Podiatrists,0.021732360214815605,1.1534173506699534,0.8215343858816915
29-1122.00,Occupational Therapists,-0.2550451085556155,0.47503173872064075,1.8016304755404313
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",-0.3553131555487276,-0.04821160340937317,1.2163045208918841
29-1123.00,Physical Therapists,0.017925121026614494,0.3097841233451777,1.973730007573576
29-1124.00,Radiation Therapists,0.88502861608514,0.582362434920186,0.7716066486608338
29-1125.00,Recreational Therapists,-0.15649934505810736,0.04978060557747343,2.165335265714743
29-1126.00,Respiratory Therapists,0.6796993078606817,0.4437616835959072,1.1553035236200597
29-1127.00,Speech-Language Pathologists,-0.8455860714837872,0.5907186234381654,1.161565047654752
29-1128.00,Exercise Physiologists,-0.37172202738838134,0.13589694364616567,1.1524755551558805
29-1129.01,Art Therapists,-0.757086184860982,0.12770245818726605,1.659187207516317
29-1129.02,Music Therapists,-0.5445274052969116,-0.07967128367197851,1.884026403725096
29-1131.00,Veterinarians,0.30917945071820896,0.7760031714586938,0.9508809557850337
29-1141.00,Registered Nurses,0.4441879352019161,0.8521339233341734,1.8438530534687771
29-1141.01,Acute Care Nurses,0.49549737361505053,0.928757313810909,2.061496268882352
29-1141.02,Advanced Practice Psychiatric Nurses,-0.742765825201376,0.954529520522264,1.662774983564596
29-1141.03,Critical Care Nurses,0.7786669291991771,1.0520376783980792,1.8979663161583304
29-1141.04,Clinical Nurse Specialists,0.04751809839477636,1.1394078253868167,1.6856645428453245
29-1151.00,Nurse Anesthetists,0.9133612518290231,1.6265658655054203,1.2998402703601168
29-1161.00,Nurse Midwives,0.06176214771074856,0.8343047320062283,2.02216619866816
29-1171.00,Nurse Practitioners,0.1334532215979562,1.134276181791674,1.6433288893858702
29-1181.00,Audiologists,-0.22523987631090944,1.0226205616568156,1.0862119821331668
29-1211.00,Anesthesiologists,0.6562421134581135,1.4226291298383307,0.7261536733751491
29-1213.00,Dermatologists,-0.35128849472789003,0.7123678897507834,1.1258225820655252
29-1214.00,Emergency Medicine Physicians,0.5495926171026668,1.401238824661971,2.2726383784419433
29-1215.00,Family Medicine Physicians,-0.7463887381961318,0.6667826737568712,1.3685690732207898
29-1216.00,General Internal Medicine Physicians,-0.23620946481588526,1.1087427771475236,1.0991277790916614
29-1217.00,Neurologists,-0.37918972138912976,1.648587515893167,1.01039873124495
29-1218.00,Obstetricians and Gynecologists,0.09727007587954599,1.2873127321660338,1.5576155910914151
29-1221.00,"Pediatricians, General",-0.5180652683988033,0.7289379718802422,1.6055600570606634
29-1222.00,"Physicians, Pathologists",-0.22583879272177118,1.3316151630262927,-0.31272944496267324
29-1223.00,Psychiatrists,-0.9175883990456987,0.8492860683690292,1.7463299729762405
29-1224.00,Radiologists,0.15523661369240405,1.4546298847862056,0.370221791305278
29-1229.01,Allergists and Immunologists,-0.48773956050843426,1.157318704927046,1.0114913235061018
29-1229.02,Hospitalists,-0.13890056019895533,1.137322220464559,1.88171121845748
29-1229.03,Urologists,0.5889854661828641,1.7689323388156881,1.4273402698955797
29-1229.04,Physical Medicine and Rehabilitation Physicians,0.06510628177311836,1.318569709033725,1.6210991767942364
29-1229.05,Preventive Medicine Physicians,-0.5023314113170774,1.6919234008056487,0.9460350867355388
29-1229.06,Sports Medicine Physicians,0.3008677974720951,1.3726991663302546,1.1833246930684844
29-1241.00,"Ophthalmologists, Except Pediatric",0.5178996643332234,1.6496343286138877,1.046409356029217
29-1291.00,Acupuncturists,-0.8687461303392409,-0.5664187354035983,0.9122704373034718
29-1292.00,Dental Hygienists,-0.00919733205409818,-0.4749471980941951,0.7270773325987692
29-1299.01,Naturopathic Physicians,-0.8204040753351957,0.7660419150739519,0.9936179061721448
29-1299.02,Orthoptists,-0.8265663003169197,0.00041996124402870274,0.5915327623894552
29-2011.00,Medical and Clinical Laboratory Technologists,0.6134177018782003,1.0083885981829375,-0.20643158215971627
29-2011.01,Cytogenetic Technologists,-0.21231168401993594,0.4905303080813995,-1.2473367600864698
29-2011.02,Cytotechnologists,-0.4931071183199751,-0.3273413925210446,-1.0118836834966882
29-2011.04,Histotechnologists,0.24843505539545602,-0.15671926644323378,-0.7693165209921393
29-2012.00,Medical and Clinical Laboratory Technicians,0.2741408528017633,0.2339985839792063,-0.4229369562796776
29-2012.01,Histology Technicians,0.12191651027057011,-0.5449803142391815,-0.8847918781996926
29-2031.00,Cardiovascular Technologists and Technicians,0.310472233850241,0.05424193883883443,0.6499560464036988
29-2032.00,Diagnostic Medical Sonographers,0.24481150311900232,0.0678370118832947,0.7805699951828786
29-2033.00,Nuclear Medicine Technologists,0.27905484823855536,0.4023151220532586,0.5300411395051168
29-2034.00,Radiologic Technologists and Technicians,0.5502578044313999,-0.22535033272948024,1.1698879582744732
29-2035.00,Magnetic Resonance Imaging Technologists,0.37229023213802276,0.2257682754781107,0.4969023066158644
29-2036.00,Medical Dosimetrists,-0.5203121158548534,0.9962426009305555,-1.13076070866575
29-2051.00,Dietetic Technicians,0.3859000077004576,0.12450028074563761,1.2698235249493341
29-2052.00,Pharmacy Technicians,-0.1400173468306677,-0.3174140034867163,0.7776681887886344
29-2053.00,Psychiatric Technicians,-0.3095496121891836,-0.5827326208847827,2.00176996964533
29-2055.00,Surgical Technologists,0.8775224816952019,0.08706728068654292,0.6377253929306257
29-2056.00,Veterinary Technologists and Technicians,0.6500612299565391,0.16033695300181755,0.8671037678636294
29-2057.00,Ophthalmic Medical Technicians,-0.5639585354306481,-0.8945312720438346,0.59174257838075
29-2061.00,Licensed Practical and Licensed Vocational Nurses,0.22285673503482545,0.03839756240200844,1.9020830293429118
29-2081.00,"Opticians, Dispensing",-0.08371603746911196,0.5007828110725221,0.6471604574275912
29-2091.00,Orthotists and Prosthetists,0.5466509833521058,1.0547612313103465,0.5503778726457689
29-2092.00,Hearing Aid Specialists,-0.4425065463208516,0.11130420331450691,0.39254388644444355
29-2099.01,Neurodiagnostic Technologists,0.3376130790645765,0.4490238651743042,0.761060901876479
29-2099.05,Ophthalmic Medical Technologists,-0.3807849361534191,-0.3775371093342522,0.7853822471071968
29-2099.08,Patient Representatives,-0.8032085161519469,-0.06055672610130284,1.5626856026471116
29-9091.00,Athletic Trainers,0.1523835446669072,0.1211751965536289,1.62651720995481
29-9092.00,Genetic Counselors,-1.5446331544297027,0.10697365780620387,0.5217444482696965
29-9093.00,Surgical Assistants,0.978531480539805,0.4556319457763419,0.9458250548643671
29-9099.01,Midwives,-0.1425119117463727,0.4384959696408476,1.4962475006433085
31-1121.00,Home Health Aides,-0.15376785386268388,-0.909504266246819,1.1530618000776132
31-1122.00,Personal Care Aides,0.1629027109873451,-0.8327629195981864,1.7542412036885797
31-1131.00,Nursing Assistants,0.046209310355611,-1.2891325805984408,1.7669753815710243
31-1132.00,Orderlies,0.1554577886883914,-2.013750140903792,1.5986606776975738
31-1133.00,Psychiatric Aides,0.13864434579113796,-0.6820845947605485,2.0842643547491355
31-2011.00,Occupational Therapy Assistants,0.06706441588129299,-0.2942847083717078,2.0722530212853374
31-2012.00,Occupational Therapy Aides,-0.030694960661374924,-0.7915297147271895,2.000491287647245
31-2021.00,Physical Therapist Assistants,0.08892654915664723,-0.2232877009324437,1.607281849020201
31-2022.00,Physical Therapist Aides,-0.259093895465201,-1.1873221874051731,1.3037215641093307
31-9011.00,Massage Therapists,-0.7719013196262617,-1.6247761024844023,1.0207225083020148
31-9091.00,Dental Assistants,0.3008579529934451,-0.34524948055378496,1.0285315930794183
31-9092.00,Medical Assistants,-0.06228251699629309,0.12376715587792653,1.2963117661963743
31-9093.00,Medical Equipment Preparers,0.9798244121619435,-0.15412982698567282,0.3085988252074154
31-9094.00,Medical Transcriptionists,-1.2482727848859831,-1.2042870602462523,-0.2982662678651156
31-9095.00,Pharmacy Aides,-0.38499286822669754,-0.9958681106823049,0.7523585962257723
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,0.3831796201735802,-0.7407684112269521,0.9279021402169012
31-9097.00,Phlebotomists,0.39659834309299746,-0.25095116934733996,1.5013670153584353
31-9099.01,Speech-Language Pathology Assistants,-1.1777001355836714,-0.6572543654645273,0.49969127563005705
31-9099.02,Endoscopy Technicians,0.6597229946980414,-0.24551137143111584,0.7485778955433734
33-1011.00,First-Line Supervisors of Correctional Officers,0.843108896834986,0.610508545828214,2.71594392955847
33-1012.00,First-Line Supervisors of Police and Detectives,0.9981266780927425,1.0490543301849917,2.3165854719859684
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,1.9802624183485436,1.4266005531042127,2.0082303747066392
33-1091.00,First-Line Supervisors of Security Workers,0.7392696985872238,0.8040212754488544,1.858213652683643
33-2011.00,Firefighters,2.3039815024376447,0.798927083490623,1.682604116760699
33-2021.00,Fire Inspectors and Investigators,0.8686345011042933,0.7860766726676154,1.045570107778148
33-2022.00,Forest Fire Inspectors and Prevention Specialists,1.378414741863714,0.9138640754348567,1.1520166671449006
33-3011.00,Bailiffs,-0.19136190278351278,-0.9813138832329611,1.7198240941821237
33-3012.00,Correctional Officers and Jailers,0.936278505562106,0.06023462949870008,2.4445379578616513
33-3021.00,Detectives and Criminal Investigators,0.8434793237034262,0.9596537780867326,1.9254340452894045
33-3021.02,Police Identification and Records Officers,0.2309039102468843,0.2434830473083664,0.2999383708777348
33-3021.06,Intelligence Analysts,-1.1868790213382736,0.6143932302628902,-0.3686818931337324
33-3031.00,Fish and Game Wardens,1.0861814021359049,0.7466954305297545,1.4804549227371282
33-3041.00,Parking Enforcement Workers,0.3787087236894722,-0.9005058512876561,1.1593494623705096
33-3051.00,Police and Sheriff's Patrol Officers,1.3628786031900526,0.7308211558299472,2.671230866754547
33-3051.04,Customs and Border Protection Officers,0.7779350915991379,0.550930199022698,1.6481358794823702
33-3052.00,Transit and Railroad Police,1.2568709370703282,0.5622450857166046,2.1609250781913047
33-9011.00,Animal Control Workers,0.7408893546061062,-0.22061683891793388,2.109584819959101
33-9021.00,Private Detectives and Investigators,-0.47098474559137365,0.3813425702544124,0.21199541225573126
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,-0.06163310591558079,0.12504447781911043,0.47121816501779384
33-9032.00,Security Guards,0.3899465018982619,-0.2858536047732515,2.049022104535063
33-9091.00,Crossing Guards and Flaggers,-0.4762254300740656,-2.625483282789512,0.7019273246092914
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.30966346053107124,-1.3300556107311086,1.7047670605852692
33-9093.00,Transportation Security Screeners,0.5756879836555466,-0.9474181447358766,1.2052356895373646
33-9099.02,Retail Loss Prevention Specialists,-0.011215086942664014,-0.057103807830489406,1.2862404044706908
35-1011.00,Chefs and Head Cooks,0.9423193326740793,0.6588063343619209,1.3348090692060917
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.007715946517070823,-0.18493470081737895,1.1782586429591264
35-2011.00,"Cooks, Fast Food",-0.8885082248667105,-2.43550503044751,0.08591596560139021
35-2012.00,"Cooks, Institution and Cafeteria",0.09710074965562945,-1.0166847721354537,0.604516140931912
35-2013.00,"Cooks, Private Household",-0.3824762265195629,-1.1354147565052033,-0.37819976301934505
35-2014.00,"Cooks, Restaurant",-0.3430506768749538,-2.2879594292440157,-0.5061711376751553
35-2015.00,"Cooks, Short Order",-0.3712701533649785,-1.9477504941724366,-0.2493893773521106
35-2021.00,Food Preparation Workers,-0.6860202495569064,-2.3969450092146145,-0.20281283383471305
35-3011.00,Bartenders,-0.342875613140519,-1.1831384034919594,1.0601520136304823
35-3023.00,Fast Food and Counter Workers,-0.7693331502835136,-2.587099018418149,0.6460412889647703
35-3023.01,Baristas,-0.20704824049157886,-1.7547365398845847,0.7745256696934564
35-3031.00,Waiters and Waitresses,-0.6992310840834915,-2.1553179116105916,0.9347343941206968
35-3041.00,"Food Servers, Nonrestaurant",-0.24558292600341608,-1.7836989619468782,0.9219779502556931
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,-0.5049797171898343,-2.4746761683679446,0.9464668811718878
35-9021.00,Dishwashers,-0.5557086876239036,-2.833975951119943,-0.3679832373813901
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",-0.9236464434806274,-2.246355504545203,1.0306720041090793
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,0.37658846294467774,-0.14015074396904428,1.0728721519269264
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1.5095760160206477,0.8262197566464455,1.1371638027383875
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",-0.08774228202530555,-1.8492450725865026,0.27873175652855875
37-2012.00,Maids and Housekeeping Cleaners,-0.5479983296248272,-2.5165596879454655,0.29201513769751586
37-2021.00,Pest Control Workers,1.025328144312171,-0.17966018821046478,0.583688917517029
37-3011.00,Landscaping and Groundskeeping Workers,0.6670419304340417,-1.9239351445655348,-0.26431012925031083
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.9342633274791402,-0.5617457271123011,0.22008378791667157
37-3013.00,Tree Trimmers and Pruners,1.6300631817802524,-0.7645053065725095,0.18899501205567257
39-1013.00,First-Line Supervisors of Gambling Services Workers,0.011147847668188549,-0.27296911383693134,1.2185934913051244
39-1022.00,First-Line Supervisors of Personal Service Workers,-0.07014771579227616,0.14590982515817577,1.674405160396835
39-2011.00,Animal Trainers,0.3155902886387627,-0.5702490857970693,1.0327607303427124
39-2021.00,Animal Caretakers,-0.0639635816422232,-1.4909522037128289,0.8118445774527355
39-3011.00,Gambling Dealers,-0.9017745740102785,-2.187213548166161,0.4079279730042402
39-3012.00,Gambling and Sports Book Writers and Runners,-0.8772973521849753,-1.7259775220544884,0.14740702139506712
39-3021.00,Motion Picture Projectionists,-0.2830044593330396,-1.6295555114783067,-0.9144471295566736
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",-0.9531184915180978,-2.3264184214009402,0.6769390622592699
39-3091.00,Amusement and Recreation Attendants,-0.6332911258568883,-2.0997182383388724,0.8307041216232596
39-3092.00,Costume Attendants,-0.36746351855757203,-1.1716322023347936,0.09893257892424936
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",-1.4165366712322056,-3.101061635450849,0.6085685442756079
39-4011.00,Embalmers,0.4842845439493468,-0.21311385696432023,1.0867019002049219
39-4021.00,Funeral Attendants,-0.7372836226892977,-1.961603492147602,0.3892994092741275
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.18465044600259203,0.17330912527925688,1.5905374139442399
39-5011.00,Barbers,-0.5503874391685215,-1.797372825793421,-0.03412603660966388
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",-0.3191710078762828,-0.8126238534571417,0.4796078871305797
39-5091.00,"Makeup Artists, Theatrical and Performance",0.04791663515332571,-0.20737684583537813,0.5744161063142683
39-5092.00,Manicurists and Pedicurists,-1.2780801120398777,-2.4350682028817974,-0.6510121377640866
39-5093.00,Shampooers,-0.8116046024880735,-2.139787793940841,0.3369404743078428
39-5094.00,Skincare Specialists,-0.34033514917034763,-0.5668078204631282,0.9537566878194698
39-6011.00,Baggage Porters and Bellhops,0.2879817012940502,-1.3868576492300908,1.438090217794306
39-6012.00,Concierges,-1.109367450664109,-0.8475720555091462,1.332020272536682
39-7011.00,Tour Guides and Escorts,-1.1389249063430646,-1.5509885257909002,0.5365859766386848
39-7012.00,Travel Guides,-0.16805405317697952,-0.24418823745160764,1.0781331539982146
39-9011.00,Childcare Workers,-0.5555478219633343,-1.2546852025593271,1.114388751421863
39-9011.01,Nannies,-0.1384663169456564,-0.9931895184348052,1.6811688631679336
39-9031.00,Exercise Trainers and Group Fitness Instructors,-0.2187999805185242,-1.380201385035375,1.569841307012113
39-9032.00,Recreation Workers,-0.21024149481078275,-0.024652579716870696,1.7078089786952255
39-9041.00,Residential Advisors,-0.3748092794059623,-0.3255279411231073,1.9951328827792327
41-1011.00,First-Line Supervisors of Retail Sales Workers,-0.41913242232772097,-0.23980030058315663,1.1975108803946701
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,-0.5385696490631862,0.7995778610108837,0.6654900252811196
41-2011.00,Cashiers,-1.004540287744487,-2.2632126308437703,0.3998424132854658
41-2012.00,Gambling Change Persons and Booth Cashiers,-0.3229668282102171,-1.3636860656336809,0.6318473387872838
41-2021.00,Counter and Rental Clerks,-0.41197048306696826,-0.9586083821838705,0.6268624294393094
41-2022.00,Parts Salespersons,0.3297756272225128,-0.019342402960125186,0.893358828760205
41-2031.00,Retail Salespersons,-0.7423904372085636,-1.0906949876150258,0.8914342222363145
41-3011.00,Advertising Sales Agents,-1.2110291578980825,-0.10751823743071882,0.26152981773231965
41-3021.00,Insurance Sales Agents,-1.4057834294962332,-0.4345433144961412,0.042654380848173176
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",-1.3367444786290037,0.2457869530971241,-0.28550881646595866
41-3041.00,Travel Agents,-1.4322117510694106,-0.47885113519216793,0.02358162067218273
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",-1.185371048269422,-0.35075686541568213,-0.0332942822848335
41-4011.07,Solar Sales Representatives and Assessors,-0.8335575612602185,0.18280163634240232,-0.4846871756565032
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",-0.8231247834071886,-0.38609945702518894,0.4802613102400346
41-9011.00,Demonstrators and Product Promoters,-0.7844543525420417,-1.4626416785326097,0.7936752714153472
41-9012.00,Models,-1.7800968810683897,-3.5781987878337906,-0.7005626193415042
41-9021.00,Real Estate Brokers,-1.152202056550967,-0.005446049942353307,0.3585158885979467
41-9022.00,Real Estate Sales Agents,-0.5204044754881546,0.21253077199696976,1.072945852956871
41-9031.00,Sales Engineers,-1.0441181593811792,0.94082411956355,-0.8416735596729242
41-9041.00,Telemarketers,-1.7238073963872798,-1.587468231218071,0.23911325387522223
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",-1.7838615842787833,-1.6921963791308385,0.5349482439687159
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,-0.6657295871010985,0.7332333055502652,0.5837834300965877
43-2011.00,"Switchboard Operators, Including Answering Service",-1.3944490460130279,-1.7201580615612762,0.48454498045205285
43-2021.00,Telephone Operators,-1.2550542253972528,-1.5645562342619468,0.3982327085127027
43-3011.00,Bill and Account Collectors,-1.5317213243343704,-1.1187346387473802,0.01711788919710862
43-3021.00,Billing and Posting Clerks,-1.394085937823073,-0.9071294102900496,-0.7400778920559862
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",-1.4088695206134718,-0.8491064447219068,-0.6939151004724435
43-3041.00,Gambling Cage Workers,-0.7611572126161208,-1.2450614931697375,0.3127009066775448
43-3051.00,Payroll and Timekeeping Clerks,-1.5651407031745428,-0.789614089090356,-0.9337001467200559
43-3061.00,Procurement Clerks,-1.1133013278692334,-0.14122818681449775,-0.2866683004907051
43-3071.00,Tellers,-0.6236813641452202,-0.7375611699195391,0.6703991941475996
43-4011.00,Brokerage Clerks,-1.467023230446044,-0.624674976976904,-0.6780161329961847
43-4021.00,Correspondence Clerks,-1.4295292808762115,-0.6181487590342297,-0.36346840852724305
43-4031.00,"Court, Municipal, and License Clerks",-1.1737766522881719,-0.7004976767614018,0.21412063390265051
43-4041.00,"Credit Authorizers, Checkers, and Clerks",-1.2585678133089644,-0.6165932272903365,0.22853334124950292
43-4051.00,Customer Service Representatives,-1.0982771739798214,-0.57166306058355,0.5894032088681156
43-4061.00,"Eligibility Interviewers, Government Programs",-1.4699179841500676,-0.5116142057202238,0.3149350768808589
43-4071.00,File Clerks,-0.7682245767776047,-0.3369963593682735,0.31953236579193856
